comm_id,donor_id,campaign_id,comm_date,comm_type,outcome,resulted_in_donation,cost
COM013308,D00103,C026,2022-09-15,Event Invitation,Donated,1,16.18
COM013309,D01218,C010,2022-02-16,Phone Call,Clicked,0,1.84
COM013310,D00734,C002,2021-06-04,Thank You Letter,Opened,0,6.58
COM013311,D00673,C023,2022-07-18,Direct Mail,No Response,0,9.11
COM013312,D00375,C027,2022-12-17,Direct Mail,No Response,0,9.93
COM013313,D00507,C003,2024-06-10,Direct Mail,Unsubscribed,0,9.6
COM013314,D00045,C019,2021-03-30,Direct Mail,Clicked,0,11.56
COM013315,D00734,C030,2021-02-25,Impact Report,Opened,0,8.48
COM013316,D00782,C019,2022-11-02,Event Invitation,Clicked,0,10.9
COM013317,D00439,C001,2022-05-20,SMS,No Response,0,21.26
COM013318,D00771,C029,2020-06-15,Newsletter,Opened,0,18.07
COM013319,D00511,C029,2022-06-19,Newsletter,No Response,0,10.51
COM013320,D01567,C008,2024-07-10,Newsletter,No Response,0,19.39
COM013321,D01380,C019,2020-01-08,SMS,No Response,0,15.58
COM013322,D00085,C006,2020-04-16,Impact Report,No Response,0,4.32
COM013323,D01368,C018,2023-12-14,Newsletter,Clicked,0,15.86
COM013324,D01061,C010,2022-04-30,Thank You Letter,No Response,0,7.69
COM013325,D00254,C020,2020-06-20,Phone Call,Unsubscribed,0,1.07
COM013326,D00375,C002,2024-01-21,Direct Mail,No Response,0,14.1
COM013327,D01669,C011,2020-06-22,SMS,No Response,0,13.39
COM013328,D01396,C029,2021-03-04,SMS,No Response,0,11.3
COM013329,D00552,C014,2022-12-09,Direct Mail,Clicked,0,5.52
COM013330,D00824,C024,2021-01-23,SMS,No Response,0,4.46
COM013331,D00982,C022,2022-01-23,Newsletter,No Response,0,21.76
COM013332,D01573,C004,2021-08-27,Email,No Response,0,4.02
COM013333,D00691,C029,2021-04-04,Email,Opened,0,17.0
COM013334,D01901,C009,2020-06-24,SMS,Donated,1,14.22
COM013335,D00994,C012,2022-10-01,Phone Call,No Response,0,22.92
COM013336,D00323,C018,2020-02-14,Email,Opened,0,4.2
COM013337,D01751,C016,2024-11-10,SMS,Opened,0,5.95
COM013338,D01445,C024,2020-04-10,Phone Call,No Response,0,12.27
COM013339,D00085,C022,2021-10-25,Phone Call,No Response,0,11.97
COM013340,D00574,C029,2021-07-26,Event Invitation,Unsubscribed,0,3.58
COM013341,D01454,C027,2024-07-14,Phone Call,Clicked,0,23.85
COM013342,D01971,C018,2024-01-17,Event Invitation,Opened,0,5.45
COM013343,D01425,C017,2020-02-04,Event Invitation,Bounced,0,18.52
COM013344,D01537,C008,2020-12-08,Email,Bounced,0,0.78
COM013345,D01330,C019,2024-01-24,Phone Call,No Response,0,22.18
COM013346,D01147,C020,2020-10-04,SMS,Donated,1,23.49
COM013347,D00162,C020,2022-02-10,SMS,No Response,0,19.7
COM013348,D00251,C021,2021-10-27,Phone Call,No Response,0,10.82
COM013349,D00551,C018,2024-01-20,Direct Mail,Clicked,0,2.96
COM013350,D00014,C025,2021-10-13,Direct Mail,No Response,0,1.47
COM013351,D00116,C024,2022-11-01,Direct Mail,Donated,1,7.76
COM013352,D00095,C004,2024-11-17,Phone Call,Bounced,0,7.34
COM013353,D01873,C005,2021-03-25,Email,Donated,1,12.16
COM013354,D01515,C022,2021-08-23,Thank You Letter,Opened,0,15.0
COM013355,D01651,C005,2021-06-21,Event Invitation,Opened,0,22.38
COM013356,D00521,C024,2021-07-05,Direct Mail,Bounced,0,11.99
COM013357,D00379,C022,2021-10-03,Phone Call,Donated,1,15.22
COM013358,D00953,C015,2020-08-09,Newsletter,Donated,1,2.41
COM013359,D00838,C001,2023-04-04,SMS,No Response,0,12.82
COM013360,D01605,C019,2021-07-14,Impact Report,Unsubscribed,0,6.3
COM013361,D00413,C017,2024-11-29,Impact Report,Opened,0,5.57
COM013362,D01884,C029,2021-12-11,SMS,Bounced,0,7.84
COM013363,D00628,C016,2020-11-05,Phone Call,No Response,0,21.89
COM013364,D00113,C027,2021-05-07,Newsletter,Donated,1,23.3
COM013365,D00305,C018,2020-01-19,Direct Mail,Opened,0,2.29
COM013366,D01936,C013,2024-05-24,Direct Mail,Opened,0,7.51
COM013367,D00525,C023,2021-03-01,SMS,No Response,0,7.22
COM013368,D01234,C023,2021-05-11,Direct Mail,Bounced,0,19.71
COM013369,D01235,C020,2022-01-02,Email,No Response,0,7.7
COM013370,D00939,C014,2024-10-20,SMS,Clicked,0,4.11
COM013371,D01164,C020,2023-03-24,Impact Report,No Response,0,12.81
COM013372,D01656,C009,2020-12-29,Impact Report,Opened,0,1.39
COM013373,D01723,C024,2020-11-18,Email,Opened,0,20.14
COM013374,D00255,C013,2021-02-05,Thank You Letter,Bounced,0,11.43
COM013375,D01939,C026,2020-05-02,Phone Call,No Response,0,22.48
COM013376,D01775,C006,2023-03-24,SMS,Unsubscribed,0,14.77
COM013377,D01594,C024,2023-03-23,Direct Mail,No Response,0,10.19
COM013378,D01065,C027,2024-04-28,Thank You Letter,Called Back,0,16.52
COM013379,D00475,C025,2021-02-18,Event Invitation,Clicked,0,1.87
COM013380,D00254,C001,2023-01-19,Newsletter,Unsubscribed,0,21.22
COM013381,D01527,C025,2021-05-15,Phone Call,Attended,0,3.75
COM013382,D01927,C015,2020-04-03,Newsletter,Opened,0,12.25
COM013383,D00612,C024,2020-06-27,Impact Report,Bounced,0,20.1
COM013384,D00313,C015,2021-05-21,Thank You Letter,Opened,0,4.19
COM013385,D01313,C028,2024-10-03,Newsletter,Opened,0,12.69
COM013386,D00162,C026,2024-04-11,Event Invitation,No Response,0,23.49
COM013387,D01661,C020,2023-08-26,Thank You Letter,No Response,0,17.58
COM013388,D00167,C020,2022-01-07,Email,No Response,0,10.3
COM013389,D00896,C011,2020-09-05,Newsletter,Opened,0,17.22
COM013390,D00774,C012,2024-08-31,Impact Report,Bounced,0,24.44
COM013391,D00487,C013,2024-08-20,Impact Report,Unsubscribed,0,16.45
COM013392,D01770,C007,2022-10-29,Impact Report,Attended,0,1.32
COM013393,D00012,C029,2024-08-30,Impact Report,Unsubscribed,0,10.78
COM013394,D01479,C027,2023-11-20,SMS,Bounced,0,9.97
COM013395,D00427,C020,2020-07-15,SMS,Opened,0,18.16
COM013396,D00281,C021,2022-06-07,Event Invitation,Attended,0,11.54
COM013397,D00566,C029,2023-10-23,Newsletter,No Response,0,3.95
COM013398,D00122,C010,2020-12-11,Event Invitation,No Response,0,9.08
COM013399,D00210,C005,2021-03-30,Event Invitation,No Response,0,10.85
COM013400,D01843,C011,2024-01-29,Newsletter,Donated,1,22.86
COM013401,D01488,C024,2020-08-04,Newsletter,No Response,0,13.89
COM013402,D01429,C006,2023-07-14,Impact Report,No Response,0,20.05
COM013403,D01534,C019,2023-05-03,Thank You Letter,Opened,0,5.17
COM013404,D01484,C022,2020-12-28,Event Invitation,Attended,0,23.57
COM013405,D01946,C014,2021-03-11,Thank You Letter,Opened,0,5.81
COM013406,D01746,C003,2020-11-30,Phone Call,Clicked,0,18.41
COM013407,D01618,C020,2023-08-01,Phone Call,No Response,0,13.75
COM013408,D00607,C025,2020-10-05,Thank You Letter,Attended,0,9.55
COM013409,D00699,C017,2024-07-07,Phone Call,Unsubscribed,0,17.03
COM013410,D01766,C027,2020-03-24,Newsletter,No Response,0,10.57
COM013411,D00378,C001,2022-09-06,Phone Call,No Response,0,6.26
COM013412,D00258,C030,2021-05-19,Impact Report,Attended,0,9.32
COM013413,D00468,C012,2024-01-16,Thank You Letter,Opened,0,7.7
COM013414,D01124,C016,2023-05-05,Direct Mail,Opened,0,1.75
COM013415,D00068,C012,2023-06-22,Phone Call,No Response,0,2.06
COM013416,D01830,C001,2021-07-06,Event Invitation,Donated,1,17.37
COM013417,D00254,C009,2021-02-11,Thank You Letter,No Response,0,1.81
COM013418,D01780,C009,2021-11-02,Email,Donated,1,17.78
COM013419,D01458,C011,2021-04-10,Event Invitation,Opened,0,2.28
COM013420,D00009,C011,2022-01-15,Email,No Response,0,21.88
COM013421,D00196,C012,2023-05-26,Newsletter,Opened,0,2.15
COM013422,D01433,C010,2023-09-13,Thank You Letter,Donated,1,16.81
COM013423,D00830,C018,2022-09-30,Thank You Letter,No Response,0,6.64
COM013424,D01671,C030,2021-02-23,Phone Call,Bounced,0,19.36
COM013425,D01809,C005,2021-05-24,Direct Mail,Clicked,0,18.52
COM013426,D01701,C021,2020-04-26,Event Invitation,Opened,0,21.05
COM013427,D01885,C024,2022-01-22,Phone Call,Opened,0,4.53
COM013428,D00552,C002,2022-10-25,Newsletter,Opened,0,9.22
COM013429,D01935,C012,2020-02-26,Direct Mail,Clicked,0,7.74
COM013430,D01929,C018,2020-03-05,Impact Report,Donated,1,19.48
COM013431,D00720,C025,2023-06-21,Phone Call,No Response,0,8.23
COM013432,D01444,C018,2021-05-14,Phone Call,No Response,0,24.28
COM013433,D01826,C021,2021-12-20,Email,Donated,1,18.76
COM013434,D00070,C001,2020-03-24,Phone Call,No Response,0,18.61
COM013435,D00929,C017,2023-04-12,Impact Report,Clicked,0,5.22
COM013436,D00684,C001,2022-05-17,Impact Report,Opened,0,16.55
COM013437,D00201,C018,2022-07-09,Impact Report,Clicked,0,6.57
COM013438,D01188,C006,2023-01-06,Thank You Letter,No Response,0,17.71
COM013439,D00486,C013,2020-02-12,Newsletter,No Response,0,18.94
COM013440,D00541,C014,2020-08-22,SMS,Bounced,0,17.16
COM013441,D01802,C006,2024-08-17,SMS,Donated,1,21.43
COM013442,D01561,C006,2021-04-29,Direct Mail,Bounced,0,1.78
COM013443,D00826,C011,2021-03-11,Event Invitation,Attended,0,14.43
COM013444,D00171,C017,2023-01-09,Impact Report,Opened,0,15.02
COM013445,D01536,C030,2023-03-31,Phone Call,No Response,0,21.61
COM013446,D01091,C010,2022-06-20,Thank You Letter,Opened,0,23.71
COM013447,D01283,C005,2023-03-30,Impact Report,No Response,0,2.53
COM013448,D01820,C028,2023-08-02,Thank You Letter,No Response,0,17.69
COM013449,D00822,C013,2021-01-05,Newsletter,Opened,0,21.97
COM013450,D01012,C005,2024-10-08,Newsletter,Opened,0,5.46
COM013451,D00236,C015,2021-10-15,Direct Mail,Donated,1,23.69
COM013452,D01498,C008,2023-05-17,Event Invitation,Bounced,0,15.71
COM013453,D00332,C020,2022-06-07,Email,Opened,0,19.73
COM013454,D00891,C022,2024-07-09,Event Invitation,Opened,0,24.02
COM013455,D00432,C001,2024-03-04,Event Invitation,No Response,0,1.44
COM013456,D01795,C001,2022-02-21,Event Invitation,Opened,0,4.74
COM013457,D01064,C005,2021-08-29,SMS,Donated,1,10.85
COM013458,D01856,C010,2023-07-28,SMS,Unsubscribed,0,14.57
COM013459,D01579,C010,2020-03-09,Newsletter,Clicked,0,15.97
COM013460,D01662,C025,2021-10-14,Email,No Response,0,12.36
COM013461,D01404,C021,2022-10-05,Impact Report,Unsubscribed,0,8.64
COM013462,D00728,C022,2021-10-27,Email,No Response,0,6.53
COM013463,D00950,C002,2022-05-14,Impact Report,No Response,0,19.66
COM013464,D01870,C015,2021-07-17,Event Invitation,Clicked,0,22.2
COM013465,D00626,C023,2023-07-24,Direct Mail,No Response,0,8.8
COM013466,D00912,C023,2021-07-20,SMS,Bounced,0,8.7
COM013467,D00930,C004,2020-04-21,Event Invitation,Opened,0,17.08
COM013468,D00355,C030,2024-11-13,Newsletter,Opened,0,19.01
COM013469,D00710,C030,2022-07-01,Email,Opened,0,18.4
COM013470,D00560,C029,2023-07-04,SMS,Bounced,0,17.5
COM013471,D01520,C023,2020-06-07,Thank You Letter,Clicked,0,17.57
COM013472,D01684,C014,2020-03-19,SMS,Opened,0,7.8
COM013473,D01022,C024,2020-11-16,Newsletter,No Response,0,17.29
COM013474,D01688,C028,2023-09-27,Direct Mail,No Response,0,12.96
COM013475,D00117,C016,2023-05-24,Impact Report,No Response,0,13.5
COM013476,D00448,C011,2024-08-16,Email,Donated,1,9.16
COM013477,D00447,C024,2021-01-22,SMS,No Response,0,10.26
COM013478,D00224,C017,2021-01-10,Thank You Letter,Opened,0,23.45
COM013479,D00647,C022,2023-02-09,Impact Report,Unsubscribed,0,16.38
COM013480,D00684,C013,2022-07-03,Impact Report,Opened,0,6.48
COM013481,D00102,C019,2023-06-12,Email,Clicked,0,14.76
COM013482,D01328,C018,2022-10-21,Thank You Letter,No Response,0,1.48
COM013483,D00796,C006,2022-08-02,SMS,Bounced,0,7.12
COM013484,D01287,C030,2022-09-12,Newsletter,No Response,0,9.13
COM013485,D01303,C003,2020-10-10,Newsletter,Opened,0,20.73
COM013486,D00670,C008,2020-11-27,Event Invitation,Opened,0,17.92
COM013487,D01232,C021,2024-11-25,Event Invitation,Clicked,0,3.43
COM013488,D01090,C006,2024-04-05,Thank You Letter,No Response,0,21.82
COM013489,D01652,C024,2021-12-27,Direct Mail,Unsubscribed,0,22.2
COM013490,D00755,C024,2021-04-25,Event Invitation,Donated,1,12.93
COM013491,D01480,C002,2023-02-16,Phone Call,Bounced,0,6.79
COM013492,D01726,C027,2023-02-09,Event Invitation,No Response,0,14.67
COM013493,D00629,C022,2024-11-28,Impact Report,No Response,0,21.35
COM013494,D00930,C018,2021-03-07,Newsletter,No Response,0,20.77
COM013495,D00087,C001,2022-05-24,Thank You Letter,Attended,0,2.02
COM013496,D00661,C006,2022-10-18,Impact Report,Clicked,0,5.79
COM013497,D00976,C029,2024-09-06,Newsletter,Unsubscribed,0,4.29
COM013498,D00220,C010,2024-08-07,SMS,Called Back,0,14.97
COM013499,D01277,C003,2020-05-04,Direct Mail,Unsubscribed,0,12.23
COM013500,D00610,C003,2024-05-10,Event Invitation,No Response,0,21.87
COM013501,D00361,C001,2023-12-21,Thank You Letter,No Response,0,7.84
COM013502,D00738,C010,2023-12-30,Thank You Letter,No Response,0,21.75
COM013503,D01823,C001,2021-06-23,Phone Call,Opened,0,12.9
COM013504,D00559,C017,2024-04-28,Newsletter,Donated,1,13.41
COM013505,D00255,C017,2021-03-05,Email,Clicked,0,6.94
COM013506,D00992,C011,2023-06-15,Thank You Letter,No Response,0,8.97
COM013507,D01042,C020,2023-02-06,SMS,Unsubscribed,0,14.33
COM013508,D00029,C005,2020-09-21,Direct Mail,Donated,1,23.62
COM013509,D00642,C015,2020-03-03,Direct Mail,No Response,0,8.89
COM013510,D00382,C022,2023-01-24,Event Invitation,No Response,0,1.51
COM013511,D01467,C030,2023-06-30,Event Invitation,Unsubscribed,0,21.21
COM013512,D00491,C015,2024-01-31,Impact Report,Clicked,0,5.27
COM013513,D00320,C015,2022-01-15,SMS,No Response,0,0.96
COM013514,D00063,C017,2020-02-03,Phone Call,Bounced,0,17.17
COM013515,D00157,C030,2024-02-23,Newsletter,No Response,0,9.97
COM013516,D00903,C023,2020-04-03,Newsletter,Opened,0,15.76
COM013517,D00580,C029,2022-08-15,Event Invitation,Bounced,0,20.74
COM013518,D00045,C025,2020-11-26,Event Invitation,Opened,0,14.31
COM013519,D01397,C008,2020-06-20,Newsletter,Clicked,0,15.1
COM013520,D01713,C002,2021-02-26,Email,Opened,0,22.81
COM013521,D00967,C001,2024-07-14,Event Invitation,No Response,0,2.19
COM013522,D01383,C025,2022-11-05,Event Invitation,No Response,0,18.45
COM013523,D01538,C024,2024-09-01,SMS,Donated,1,11.81
COM013524,D00918,C024,2023-08-28,Direct Mail,Clicked,0,12.25
COM013525,D00013,C015,2022-10-07,SMS,Clicked,0,1.57
COM013526,D00872,C025,2024-08-06,SMS,Unsubscribed,0,7.65
COM013527,D00167,C006,2024-04-19,Event Invitation,Called Back,0,12.56
COM013528,D00954,C003,2024-09-27,Thank You Letter,No Response,0,17.87
COM013529,D01548,C015,2022-01-08,Event Invitation,No Response,0,12.56
COM013530,D01086,C002,2022-03-22,Thank You Letter,Donated,1,8.06
COM013531,D00474,C008,2024-11-26,Thank You Letter,No Response,0,18.44
COM013532,D00763,C028,2020-08-31,Event Invitation,No Response,0,21.84
COM013533,D00650,C017,2023-07-02,Thank You Letter,Opened,0,10.15
COM013534,D00768,C022,2020-04-18,Email,Unsubscribed,0,3.59
COM013535,D00964,C024,2023-02-06,Thank You Letter,Clicked,0,10.85
COM013536,D01953,C012,2024-10-26,Impact Report,Opened,0,5.19
COM013537,D01950,C010,2023-01-30,Newsletter,No Response,0,8.34
COM013538,D01695,C017,2022-04-30,Event Invitation,Donated,1,3.88
COM013539,D00592,C024,2023-11-29,Impact Report,No Response,0,17.99
COM013540,D00653,C011,2024-08-16,Direct Mail,Clicked,0,20.04
COM013541,D01327,C023,2024-06-03,Event Invitation,No Response,0,7.75
COM013542,D01124,C017,2024-09-22,Phone Call,Unsubscribed,0,8.18
COM013543,D01875,C019,2024-08-02,Email,No Response,0,6.53
COM013544,D01785,C003,2021-09-16,Thank You Letter,No Response,0,2.86
COM013545,D01342,C028,2020-03-01,Direct Mail,Clicked,0,3.91
COM013546,D00444,C007,2024-08-02,Email,No Response,0,23.44
COM013547,D01408,C021,2023-06-29,SMS,No Response,0,15.19
COM013548,D00964,C024,2024-12-03,Event Invitation,Opened,0,12.17
COM013549,D01833,C004,2022-09-14,Event Invitation,No Response,0,19.69
COM013550,D01761,C022,2023-11-14,Event Invitation,No Response,0,6.53
COM013551,D01704,C010,2021-01-19,Email,Bounced,0,1.68
COM013552,D00272,C028,2020-02-10,Impact Report,No Response,0,4.26
COM013553,D00479,C011,2024-11-12,Phone Call,Clicked,0,9.06
COM013554,D01443,C002,2021-05-19,Direct Mail,No Response,0,12.67
COM013555,D01448,C017,2024-01-21,Newsletter,Donated,1,11.97
COM013556,D00436,C024,2024-02-10,SMS,No Response,0,0.66
COM013557,D01386,C004,2022-11-29,Newsletter,No Response,0,17.42
COM013558,D00124,C005,2022-12-11,Phone Call,Clicked,0,24.45
COM013559,D01462,C004,2024-06-24,Impact Report,Opened,0,22.5
COM013560,D00224,C030,2021-11-15,Newsletter,No Response,0,15.19
COM013561,D01237,C026,2023-06-18,Impact Report,No Response,0,21.47
COM013562,D01081,C017,2024-01-18,Email,Clicked,0,20.54
COM013563,D01322,C030,2022-01-16,Thank You Letter,Donated,1,9.43
COM013564,D01721,C008,2024-10-28,SMS,No Response,0,14.64
COM013565,D00451,C003,2021-07-31,Phone Call,Clicked,0,23.83
COM013566,D01969,C019,2020-04-10,Direct Mail,Clicked,0,7.2
COM013567,D01453,C003,2023-09-28,Thank You Letter,Donated,1,8.41
COM013568,D00858,C007,2024-04-04,Direct Mail,Donated,1,13.6
COM013569,D01941,C011,2024-07-21,Phone Call,No Response,0,13.36
COM013570,D01908,C011,2023-12-10,Phone Call,Donated,1,9.68
COM013571,D00431,C011,2023-07-23,Newsletter,Attended,0,23.92
COM013572,D00626,C012,2024-07-05,Event Invitation,Opened,0,7.97
COM013573,D00067,C011,2023-04-03,Event Invitation,No Response,0,7.89
COM013574,D01258,C012,2020-07-12,Direct Mail,Clicked,0,24.54
COM013575,D01882,C026,2020-10-07,Direct Mail,Opened,0,24.07
COM013576,D01839,C024,2020-08-22,Newsletter,Attended,0,22.85
COM013577,D00879,C012,2020-08-27,SMS,Clicked,0,3.83
COM013578,D00301,C014,2024-12-22,Event Invitation,Clicked,0,21.01
COM013579,D00850,C006,2020-07-31,Direct Mail,Attended,0,14.68
COM013580,D00263,C027,2020-09-13,Email,No Response,0,17.27
COM013581,D00662,C011,2024-02-14,Phone Call,No Response,0,11.51
COM013582,D00535,C012,2021-08-10,Direct Mail,No Response,0,15.53
COM013583,D01873,C025,2024-02-26,Event Invitation,Donated,1,14.68
COM013584,D00290,C029,2024-09-15,Thank You Letter,Called Back,0,9.68
COM013585,D00156,C004,2021-08-28,Newsletter,Opened,0,6.61
COM013586,D00123,C025,2020-08-14,SMS,Donated,1,17.31
COM013587,D00682,C030,2024-09-10,Phone Call,Opened,0,9.35
COM013588,D00808,C016,2022-09-02,Impact Report,Donated,1,9.9
COM013589,D01165,C026,2024-06-26,Newsletter,Opened,0,5.05
COM013590,D00003,C030,2023-10-08,Impact Report,Opened,0,14.37
COM013591,D01059,C002,2023-05-03,Email,Clicked,0,6.21
COM013592,D00909,C012,2023-07-09,Impact Report,Unsubscribed,0,14.75
COM013593,D01285,C027,2021-03-29,Direct Mail,Donated,1,15.15
COM013594,D01797,C011,2023-11-23,Direct Mail,No Response,0,1.22
COM013595,D00022,C016,2020-10-20,Direct Mail,Opened,0,14.23
COM013596,D01100,C003,2020-08-22,Direct Mail,Attended,0,19.91
COM013597,D01281,C020,2023-12-19,Event Invitation,No Response,0,9.67
COM013598,D00004,C004,2021-11-19,SMS,No Response,0,1.75
COM013599,D00808,C005,2023-09-02,Thank You Letter,No Response,0,21.23
COM013600,D00719,C006,2022-09-20,SMS,No Response,0,6.02
COM013601,D01021,C029,2022-07-15,Event Invitation,No Response,0,22.21
COM013602,D00056,C029,2022-02-17,Event Invitation,No Response,0,2.07
COM013603,D01456,C005,2020-05-16,SMS,No Response,0,23.61
COM013604,D00725,C023,2023-06-04,Newsletter,Clicked,0,14.72
COM013605,D01418,C030,2020-08-01,Newsletter,Donated,1,9.54
COM013606,D00654,C030,2023-10-28,Event Invitation,Opened,0,2.16
COM013607,D00138,C009,2021-03-31,Email,No Response,0,0.55
COM013608,D00595,C030,2022-12-11,Impact Report,Clicked,0,20.02
COM013609,D00674,C005,2021-10-29,Impact Report,No Response,0,5.57
COM013610,D00428,C015,2023-07-09,Newsletter,Donated,1,5.12
COM013611,D01955,C017,2023-03-25,Direct Mail,Bounced,0,19.85
COM013612,D00529,C026,2024-04-08,Newsletter,Bounced,0,9.66
COM013613,D00985,C008,2024-01-06,Thank You Letter,Opened,0,12.9
COM013614,D01524,C004,2022-05-21,SMS,No Response,0,10.61
COM013615,D01065,C030,2024-06-01,Phone Call,Clicked,0,16.0
COM013616,D01950,C017,2024-07-24,Direct Mail,No Response,0,1.11
COM013617,D00483,C018,2020-08-03,Newsletter,Clicked,0,19.74
COM013618,D00310,C019,2024-02-11,Newsletter,No Response,0,9.67
COM013619,D01103,C005,2022-07-30,Event Invitation,No Response,0,22.83
COM013620,D01638,C030,2024-10-21,Direct Mail,Clicked,0,15.64
COM013621,D01613,C017,2021-05-01,Impact Report,Bounced,0,5.49
COM013622,D01084,C009,2024-09-07,Email,No Response,0,4.21
COM013623,D01416,C026,2023-08-02,Newsletter,Opened,0,4.71
COM013624,D00197,C028,2022-11-04,Thank You Letter,Opened,0,6.62
COM013625,D00183,C021,2024-07-29,Direct Mail,No Response,0,15.4
COM013626,D00727,C017,2021-09-29,SMS,Unsubscribed,0,11.38
COM013627,D01834,C013,2024-06-11,Impact Report,Opened,0,12.47
COM013628,D01285,C024,2023-12-08,Phone Call,Opened,0,18.01
COM013629,D01812,C023,2023-08-31,Newsletter,No Response,0,17.31
COM013630,D00488,C014,2020-10-25,SMS,Opened,0,18.32
COM013631,D01267,C017,2020-12-22,Phone Call,Attended,0,18.77
COM013632,D00005,C010,2023-01-09,Newsletter,No Response,0,19.01
COM013633,D01671,C024,2022-04-04,Email,Clicked,0,2.11
COM013634,D01491,C014,2020-01-22,Newsletter,Clicked,0,19.54
COM013635,D01897,C014,2021-08-14,Phone Call,Clicked,0,22.33
COM013636,D00489,C010,2022-01-30,Phone Call,No Response,0,17.47
COM013637,D00902,C007,2021-08-24,Impact Report,Clicked,0,12.27
COM013638,D00830,C016,2023-06-02,Email,Bounced,0,16.73
COM013639,D01912,C008,2024-09-11,Direct Mail,No Response,0,2.01
COM013640,D01291,C007,2020-06-15,Impact Report,Clicked,0,19.43
COM013641,D01075,C013,2020-12-30,Impact Report,Opened,0,18.66
COM013642,D01275,C030,2020-01-30,Thank You Letter,Donated,1,23.1
COM013643,D01449,C010,2022-03-11,Direct Mail,No Response,0,14.01
COM013644,D00316,C019,2020-02-23,Newsletter,Donated,1,13.14
COM013645,D00671,C009,2021-06-19,Newsletter,Donated,1,13.33
COM013646,D00100,C010,2023-07-10,Email,Donated,1,21.36
COM013647,D01967,C024,2020-09-20,Thank You Letter,Opened,0,22.89
COM013648,D00483,C020,2023-10-23,Direct Mail,Bounced,0,19.51
COM013649,D00327,C003,2020-12-31,Direct Mail,Attended,0,3.47
COM013650,D01873,C021,2020-08-19,SMS,Bounced,0,3.02
COM013651,D00869,C012,2020-03-15,Event Invitation,Bounced,0,19.88
COM013652,D01358,C029,2021-05-06,Thank You Letter,Donated,1,23.36
COM013653,D00481,C016,2020-08-02,Event Invitation,No Response,0,1.38
COM013654,D01876,C004,2021-11-13,Email,No Response,0,23.98
COM013655,D01156,C012,2024-10-15,Event Invitation,Clicked,0,20.73
COM013656,D00738,C020,2022-07-15,Direct Mail,Opened,0,4.84
COM013657,D00580,C021,2021-09-10,Newsletter,No Response,0,2.97
COM013658,D00808,C016,2024-05-23,Phone Call,No Response,0,5.23
COM013659,D01893,C025,2021-12-06,Newsletter,Opened,0,24.78
COM013660,D00037,C009,2023-09-14,Impact Report,No Response,0,7.98
COM013661,D00762,C018,2023-08-03,Event Invitation,No Response,0,23.31
COM013662,D01197,C019,2020-10-17,Email,Clicked,0,2.65
COM013663,D00741,C016,2024-07-05,Email,No Response,0,14.82
COM013664,D01562,C009,2022-08-26,Thank You Letter,Unsubscribed,0,13.78
COM013665,D00560,C020,2021-11-10,Thank You Letter,Opened,0,23.02
COM013666,D00543,C016,2023-09-12,Newsletter,No Response,0,24.8
COM013667,D00219,C022,2024-06-07,Impact Report,No Response,0,16.1
COM013668,D01782,C023,2023-02-01,Email,Opened,0,7.38
COM013669,D01043,C026,2024-02-11,Direct Mail,No Response,0,20.41
COM013670,D01419,C009,2020-01-03,SMS,Donated,1,6.02
COM013671,D01390,C015,2021-01-03,Phone Call,Opened,0,16.88
COM013672,D01843,C008,2020-07-10,Phone Call,Donated,1,5.26
COM013673,D01658,C001,2023-04-18,Thank You Letter,Clicked,0,16.57
COM013674,D01538,C001,2024-09-22,Impact Report,Clicked,0,4.69
COM013675,D01013,C026,2021-10-25,Email,Donated,1,17.14
COM013676,D00006,C009,2022-10-05,SMS,No Response,0,18.27
COM013677,D00032,C028,2020-05-20,Impact Report,Bounced,0,20.73
COM013678,D01180,C017,2022-07-14,SMS,Opened,0,3.65
COM013679,D00945,C001,2020-12-06,Direct Mail,No Response,0,4.77
COM013680,D00014,C007,2023-08-03,Thank You Letter,Donated,1,9.12
COM013681,D00809,C016,2021-10-12,Thank You Letter,Bounced,0,4.3
COM013682,D00484,C022,2024-03-27,Thank You Letter,Unsubscribed,0,14.67
COM013683,D00184,C017,2022-11-26,SMS,No Response,0,8.22
COM013684,D01399,C030,2020-01-05,Impact Report,Donated,1,20.05
COM013685,D00187,C014,2022-06-27,Impact Report,Donated,1,19.86
COM013686,D00862,C019,2020-05-12,Phone Call,Unsubscribed,0,15.12
COM013687,D00331,C012,2021-04-04,SMS,No Response,0,17.25
COM013688,D00569,C012,2022-12-19,Email,Opened,0,4.43
COM013689,D00980,C022,2022-07-30,Event Invitation,No Response,0,23.29
COM013690,D01234,C011,2024-05-23,SMS,Opened,0,19.07
COM013691,D01308,C010,2020-02-06,Thank You Letter,Opened,0,8.42
COM013692,D01481,C029,2021-09-08,Event Invitation,Opened,0,4.3
COM013693,D01788,C021,2023-01-01,Phone Call,Opened,0,14.66
COM013694,D01051,C024,2020-11-05,Direct Mail,Opened,0,19.32
COM013695,D00393,C013,2020-04-24,Newsletter,Bounced,0,12.94
COM013696,D00651,C009,2021-07-03,Newsletter,Donated,1,21.72
COM013697,D00422,C023,2021-07-06,Impact Report,Opened,0,16.92
COM013698,D00200,C029,2022-10-05,Impact Report,No Response,0,6.34
COM013699,D00720,C012,2021-01-17,Direct Mail,Opened,0,13.71
COM013700,D00201,C021,2022-06-19,Event Invitation,Opened,0,4.98
