donation_id,donor_id,campaign_id,donation_date,amount,payment_method,is_recurring,status,channel,fiscal_year,quarter,month,year
DON007778,D00943,C007,2020-04-24,191.5,Credit Card,1,Completed,Direct Mail,FY2019,Q2,April,2020
DON007779,D00603,C030,2024-09-25,35.1,Credit Card,0,Failed,Online,FY2024,Q3,September,2024
DON007780,D01379,C001,2021-11-28,77.1,PayPal,1,Completed,Peer-to-Peer,FY2021,Q4,November,2021
DON007781,D00537,C017,2024-06-25,17950.0,PayPal,0,Completed,Online,FY2023,Q2,June,2024
DON007782,D00609,C005,2022-11-21,244.8,Cheque,0,Completed,Corporate,FY2022,Q4,November,2022
DON007783,D01492,C002,2024-07-09,333.0,Cheque,1,Completed,Recurring,FY2024,Q3,July,2024
DON007784,D01978,C012,2023-02-08,29700.0,Direct Debit,1,Completed,Peer-to-Peer,FY2022,Q1,February,2023
DON007785,D00602,C018,2021-06-28,21.1,Credit Card,0,Completed,Online,FY2020,Q2,June,2021
DON007786,D01005,C012,2023-01-19,119.7,Credit Card,0,Completed,Peer-to-Peer,FY2022,Q1,January,2023
DON007787,D00820,C022,2023-09-13,352.0,PayPal,0,Completed,Recurring,FY2023,Q3,September,2023
DON007788,D01185,C009,2020-07-18,69.15,Credit Card,0,Completed,Social Media,FY2020,Q3,July,2020
DON007789,D01502,C007,2020-03-13,1140.0,Bank Transfer,0,Completed,Direct Mail,FY2019,Q1,March,2020
DON007790,D01748,C016,2022-04-15,179.1,Credit Card,0,Completed,Telephone,FY2021,Q2,April,2022
DON007791,D01238,C007,2020-03-16,133.4,PayPal,0,Completed,Direct Mail,FY2019,Q1,March,2020
DON007792,D00796,C007,2020-03-11,40400.0,Credit Card,1,Completed,Direct Mail,FY2019,Q1,March,2020
DON007793,D01939,C006,2020-10-05,75.7,Cheque,1,Refunded,Social Media,FY2020,Q4,October,2020
DON007794,D01753,C010,2021-03-30,63800.0,Credit Card,0,Completed,Direct Mail,FY2020,Q1,March,2021
DON007795,D00740,C030,2024-09-18,137.6,Credit Card,0,Completed,Online,FY2024,Q3,September,2024
DON007796,D00637,C029,2023-08-08,74.6,Credit Card,1,Completed,Peer-to-Peer,FY2023,Q3,August,2023
DON007797,D01920,C020,2020-12-20,56.85,Direct Debit,1,Completed,Direct Mail,FY2020,Q4,December,2020
DON007798,D00842,C021,2023-09-11,90.6,Cash,0,Completed,Email,FY2023,Q3,September,2023
DON007799,D01669,C019,2020-07-11,36350.0,PayPal,0,Completed,Peer-to-Peer,FY2020,Q3,July,2020
DON007800,D00782,C008,2022-12-16,974.0,Cheque,0,Completed,Event,FY2022,Q4,December,2022
DON007801,D01308,C029,2023-07-03,26.8,Credit Card,0,Completed,Peer-to-Peer,FY2023,Q3,July,2023
DON007802,D00727,C023,2023-07-11,27.2,Credit Card,0,Completed,Event,FY2023,Q3,July,2023
DON007803,D00041,C027,2022-06-13,54.2,Credit Card,0,Completed,Email,FY2021,Q2,June,2022
DON007804,D00017,C018,2021-04-06,51.5,Credit Card,0,Refunded,Online,FY2020,Q2,April,2021
DON007805,D00519,C005,2022-10-25,44.2,Direct Debit,0,Completed,Corporate,FY2022,Q4,October,2022
DON007806,D01589,C005,2023-02-03,24.3,Credit Card,1,Completed,Corporate,FY2022,Q1,February,2023
DON007807,D01724,C012,2022-11-30,106.65,Direct Debit,0,Completed,Peer-to-Peer,FY2022,Q4,November,2022
DON007808,D00432,C003,2022-08-31,6180.0,Bank Transfer,1,Completed,Telephone,FY2022,Q3,August,2022
DON007809,D00758,C021,2023-10-01,61.05,Direct Debit,0,Completed,Email,FY2023,Q4,October,2023
DON007810,D01897,C013,2021-09-25,57.3,PayPal,0,Failed,Telephone,FY2021,Q3,September,2021
DON007811,D00025,C014,2022-07-13,3000.0,Direct Debit,0,Failed,Corporate,FY2022,Q3,July,2022
DON007812,D01523,C003,2022-07-24,26650.0,Direct Debit,0,Completed,Telephone,FY2022,Q3,July,2022
DON007813,D00389,C023,2023-07-25,79.2,Bank Transfer,0,Failed,Event,FY2023,Q3,July,2023
DON007814,D00027,C009,2020-06-01,38000.0,Credit Card,1,Refunded,Social Media,FY2019,Q2,June,2020
DON007815,D01581,C021,2023-10-05,330.0,Cheque,1,Completed,Email,FY2023,Q4,October,2023
DON007816,D01730,C020,2020-10-12,249.0,Credit Card,0,Completed,Direct Mail,FY2020,Q4,October,2020
DON007817,D01584,C015,2024-06-26,224.1,Credit Card,1,Completed,Corporate,FY2023,Q2,June,2024
DON007818,D00444,C004,2021-04-26,134.6,Direct Debit,1,Completed,Email,FY2020,Q2,April,2021
DON007819,D01909,C005,2022-11-16,1000.0,Credit Card,0,Refunded,Corporate,FY2022,Q4,November,2022
DON007820,D01408,C001,2021-11-25,267.0,Credit Card,0,Completed,Peer-to-Peer,FY2021,Q4,November,2021
DON007821,D01513,C026,2022-10-13,496.0,Credit Card,0,Completed,Telephone,FY2022,Q4,October,2022
DON007822,D01861,C008,2022-10-16,163.2,Bank Transfer,0,Completed,Event,FY2022,Q4,October,2022
DON007823,D01839,C004,2021-04-07,297000.0,Bank Transfer,1,Failed,Email,FY2020,Q2,April,2021
DON007824,D01650,C026,2022-12-08,703.0,Credit Card,0,Completed,Telephone,FY2022,Q4,December,2022
DON007825,D00682,C011,2024-06-15,88.65,PayPal,1,Failed,Direct Mail,FY2023,Q2,June,2024
DON007826,D01839,C006,2020-09-24,29700.0,Direct Debit,1,Completed,Social Media,FY2020,Q3,September,2020
DON007827,D00582,C010,2021-04-29,95.2,Direct Debit,0,Failed,Direct Mail,FY2020,Q2,April,2021
DON007828,D01839,C030,2024-12-02,118800.0,Bank Transfer,1,Completed,Online,FY2024,Q4,December,2024
DON007829,D01213,C029,2023-05-31,19750.0,Direct Debit,0,Completed,Peer-to-Peer,FY2022,Q2,May,2023
DON007830,D00945,C012,2022-11-17,111.4,Direct Debit,1,Completed,Peer-to-Peer,FY2022,Q4,November,2022
DON007831,D01035,C013,2021-07-23,62.55,Credit Card,0,Completed,Telephone,FY2021,Q3,July,2021
DON007832,D01383,C017,2024-05-16,125.1,Credit Card,0,Completed,Online,FY2023,Q2,May,2024
DON007833,D00990,C023,2023-07-31,320.5,Direct Debit,0,Completed,Event,FY2023,Q3,July,2023
DON007834,D01398,C022,2023-11-08,524.0,PayPal,0,Completed,Recurring,FY2023,Q4,November,2023
DON007835,D01402,C017,2024-06-21,12.75,Credit Card,0,Completed,Online,FY2023,Q2,June,2024
DON007836,D01033,C026,2022-12-01,143000.0,Credit Card,0,Completed,Telephone,FY2022,Q4,December,2022
DON007837,D01302,C015,2024-06-01,81.2,Direct Debit,0,Completed,Corporate,FY2023,Q2,June,2024
DON007838,D00144,C004,2021-02-21,36.6,PayPal,0,Completed,Email,FY2020,Q1,February,2021
DON007839,D01341,C011,2024-06-23,116800.0,Credit Card,0,Completed,Direct Mail,FY2023,Q2,June,2024
DON007840,D00988,C029,2023-07-26,41200.0,PayPal,0,Completed,Peer-to-Peer,FY2023,Q3,July,2023
DON007841,D00102,C015,2024-07-20,1320.0,Cheque,0,Completed,Corporate,FY2024,Q3,July,2024
DON007842,D01567,C027,2022-04-17,39200.0,Credit Card,0,Completed,Email,FY2021,Q2,April,2022
DON007843,D01769,C024,2020-09-18,48.4,Credit Card,0,Completed,Telephone,FY2020,Q3,September,2020
DON007844,D00743,C026,2022-10-19,17550.0,Credit Card,1,Completed,Telephone,FY2022,Q4,October,2022
DON007845,D01340,C006,2020-09-13,1685.0,Bank Transfer,1,Completed,Social Media,FY2020,Q3,September,2020
DON007846,D01839,C028,2024-08-03,118800.0,Credit Card,0,Completed,Direct Mail,FY2024,Q3,August,2024
DON007847,D00769,C009,2020-08-14,20.4,Bank Transfer,1,Completed,Social Media,FY2020,Q3,August,2020
DON007848,D00465,C008,2022-11-07,531.0,Credit Card,1,Completed,Event,FY2022,Q4,November,2022
DON007849,D00115,C012,2022-12-12,314000.0,Credit Card,0,Completed,Peer-to-Peer,FY2022,Q4,December,2022
DON007850,D00362,C030,2024-09-26,286.2,Bank Transfer,0,Completed,Online,FY2024,Q3,September,2024
DON007851,D00202,C008,2022-09-06,52400.0,Direct Debit,1,Completed,Event,FY2022,Q3,September,2022
DON007852,D00248,C002,2024-05-28,775.0,Credit Card,0,Completed,Recurring,FY2023,Q2,May,2024
DON007853,D00673,C007,2020-03-30,155.6,Credit Card,0,Completed,Direct Mail,FY2019,Q1,March,2020
DON007854,D01000,C026,2022-10-25,10.0,Credit Card,1,Failed,Telephone,FY2022,Q4,October,2022
DON007855,D00562,C009,2020-08-09,1855.0,PayPal,0,Completed,Social Media,FY2020,Q3,August,2020
DON007856,D00923,C011,2024-06-02,94.8,Credit Card,0,Completed,Direct Mail,FY2023,Q2,June,2024
DON007857,D01468,C020,2020-10-02,335.5,Credit Card,0,Completed,Direct Mail,FY2020,Q4,October,2020
DON007858,D00724,C015,2024-06-04,55.3,Direct Debit,0,Completed,Corporate,FY2023,Q2,June,2024
DON007859,D00963,C030,2024-11-07,719.0,Direct Debit,1,Completed,Online,FY2024,Q4,November,2024
DON007860,D01802,C026,2022-12-08,713.0,Cheque,0,Completed,Telephone,FY2022,Q4,December,2022
DON007861,D01783,C021,2023-09-06,93.4,Credit Card,0,Completed,Email,FY2023,Q3,September,2023
DON007862,D01824,C011,2024-05-20,15550.0,Direct Debit,0,Completed,Direct Mail,FY2023,Q2,May,2024
DON007863,D01736,C020,2020-10-02,2000.0,PayPal,0,Completed,Direct Mail,FY2020,Q4,October,2020
DON007864,D01335,C002,2024-05-18,179.2,Bank Transfer,1,Refunded,Recurring,FY2023,Q2,May,2024
DON007865,D00078,C010,2021-03-03,854.0,Cheque,0,Completed,Direct Mail,FY2020,Q1,March,2021
DON007866,D00783,C025,2024-03-20,1288.0,PayPal,0,Completed,Direct Mail,FY2023,Q1,March,2024
DON007867,D01337,C028,2024-08-22,144.6,Direct Debit,0,Completed,Direct Mail,FY2024,Q3,August,2024
DON007868,D01573,C004,2021-02-18,289.0,Credit Card,0,Completed,Email,FY2020,Q1,February,2021
DON007869,D01774,C008,2022-10-04,200.0,Credit Card,1,Completed,Event,FY2022,Q4,October,2022
DON007870,D01392,C012,2022-12-03,9100.0,Credit Card,0,Completed,Peer-to-Peer,FY2022,Q4,December,2022
DON007871,D00889,C001,2021-12-03,191.5,Credit Card,0,Completed,Peer-to-Peer,FY2021,Q4,December,2021
DON007872,D00606,C005,2022-12-10,25550.0,Bank Transfer,0,Completed,Corporate,FY2022,Q4,December,2022
DON007873,D01771,C011,2024-06-23,55.0,Bank Transfer,1,Completed,Direct Mail,FY2023,Q2,June,2024
DON007874,D00967,C001,2021-12-09,27050.0,Direct Debit,0,Failed,Peer-to-Peer,FY2021,Q4,December,2021
DON007875,D01383,C017,2024-05-25,41.7,Credit Card,0,Completed,Online,FY2023,Q2,May,2024
DON007876,D01326,C005,2022-12-02,13340.0,Bank Transfer,0,Completed,Corporate,FY2022,Q4,December,2022
DON007877,D01016,C029,2023-09-08,1128.0,Credit Card,0,Completed,Peer-to-Peer,FY2023,Q3,September,2023
DON007878,D00478,C001,2021-11-05,199.2,Direct Debit,1,Completed,Peer-to-Peer,FY2021,Q4,November,2021
DON007879,D00824,C015,2024-07-11,39100.0,Credit Card,0,Completed,Corporate,FY2024,Q3,July,2024
DON007880,D01374,C017,2024-06-30,1284.0,Bank Transfer,0,Completed,Online,FY2023,Q2,June,2024
DON007881,D01786,C020,2021-01-23,573000.0,Credit Card,0,Completed,Direct Mail,FY2020,Q1,January,2021
DON007882,D00778,C014,2022-07-31,106.0,Credit Card,0,Completed,Corporate,FY2022,Q3,July,2022
DON007883,D00509,C006,2020-08-15,76.3,Credit Card,0,Completed,Social Media,FY2020,Q3,August,2020
DON007884,D00719,C017,2024-05-26,1086.0,Credit Card,1,Completed,Online,FY2023,Q2,May,2024
DON007885,D01939,C010,2021-04-24,151.4,Direct Debit,0,Completed,Direct Mail,FY2020,Q2,April,2021
DON007886,D01753,C001,2021-10-27,31900.0,Credit Card,0,Completed,Peer-to-Peer,FY2021,Q4,October,2021
DON007887,D00897,C024,2020-10-06,257.6,Credit Card,0,Completed,Telephone,FY2020,Q4,October,2020
DON007888,D01815,C016,2022-05-22,8520.0,Credit Card,0,Completed,Telephone,FY2021,Q2,May,2022
DON007889,D01581,C010,2021-02-26,16.5,Direct Debit,1,Completed,Direct Mail,FY2020,Q1,February,2021
DON007890,D01429,C027,2022-04-16,74.0,Cash,0,Completed,Email,FY2021,Q2,April,2022
DON007891,D01332,C009,2020-06-16,13750.0,Credit Card,0,Completed,Social Media,FY2019,Q2,June,2020
DON007892,D01877,C015,2024-07-21,143.6,Credit Card,0,Completed,Corporate,FY2024,Q3,July,2024
DON007893,D00166,C014,2022-08-05,26.6,Cheque,0,Completed,Corporate,FY2022,Q3,August,2022
DON007894,D01499,C007,2020-06-16,192.4,Cheque,0,Completed,Direct Mail,FY2019,Q2,June,2020
DON007895,D00973,C019,2020-07-27,15120.0,Credit Card,0,Completed,Peer-to-Peer,FY2020,Q3,July,2020
DON007896,D01198,C017,2024-05-19,138.0,Credit Card,0,Completed,Online,FY2023,Q2,May,2024
DON007897,D00621,C024,2020-11-03,140200.0,Direct Debit,0,Completed,Telephone,FY2020,Q4,November,2020
DON007898,D01575,C007,2020-03-05,31100.0,Credit Card,1,Completed,Direct Mail,FY2019,Q1,March,2020
DON007899,D00757,C023,2023-07-12,5380.0,Credit Card,0,Completed,Event,FY2023,Q3,July,2023
DON007900,D00543,C024,2020-10-23,178.5,Direct Debit,1,Completed,Telephone,FY2020,Q4,October,2020
DON007901,D01590,C022,2023-11-28,2755.0,Cash,1,Completed,Recurring,FY2023,Q4,November,2023
DON007902,D00014,C012,2022-11-17,68.85,Direct Debit,0,Completed,Peer-to-Peer,FY2022,Q4,November,2022
DON007903,D00400,C014,2022-06-29,76.7,Credit Card,0,Failed,Corporate,FY2021,Q2,June,2022
DON007904,D01226,C028,2024-09-08,96.0,PayPal,0,Completed,Direct Mail,FY2024,Q3,September,2024
DON007905,D01385,C029,2023-07-18,87.6,Credit Card,1,Completed,Peer-to-Peer,FY2023,Q3,July,2023
DON007906,D00241,C006,2020-09-09,16040.0,Direct Debit,0,Completed,Social Media,FY2020,Q3,September,2020
DON007907,D01907,C004,2021-05-13,50000.0,Credit Card,1,Completed,Email,FY2020,Q2,May,2021
DON007908,D01842,C014,2022-04-22,98.8,Bank Transfer,0,Completed,Corporate,FY2021,Q2,April,2022
DON007909,D00800,C028,2024-10-09,355.0,Bank Transfer,0,Completed,Direct Mail,FY2024,Q4,October,2024
DON007910,D00586,C010,2021-03-18,14.7,Credit Card,0,Completed,Direct Mail,FY2020,Q1,March,2021
DON007911,D00168,C028,2024-08-18,76500.0,Direct Debit,0,Completed,Direct Mail,FY2024,Q3,August,2024
DON007912,D00796,C026,2022-11-12,202000.0,Direct Debit,1,Completed,Telephone,FY2022,Q4,November,2022
DON007913,D00292,C018,2021-05-19,7240.0,Cash,0,Completed,Online,FY2020,Q2,May,2021
DON007914,D01494,C023,2023-07-11,482.0,Bank Transfer,0,Completed,Event,FY2023,Q3,July,2023
DON007915,D00128,C008,2022-11-06,42200.0,Cash,1,Completed,Event,FY2022,Q4,November,2022
DON007916,D01956,C008,2022-09-14,145.6,Credit Card,0,Completed,Event,FY2022,Q3,September,2022
DON007917,D01731,C021,2023-09-18,173600.0,PayPal,0,Completed,Email,FY2023,Q3,September,2023
DON007918,D00487,C009,2020-06-30,1112.0,Credit Card,0,Completed,Social Media,FY2019,Q2,June,2020
DON007919,D01317,C015,2024-05-23,96.0,Credit Card,1,Completed,Corporate,FY2023,Q2,May,2024
DON007920,D00763,C004,2021-03-13,132500.0,Bank Transfer,0,Completed,Email,FY2020,Q1,March,2021
DON007921,D01823,C025,2024-03-13,11600.0,Credit Card,0,Completed,Direct Mail,FY2023,Q1,March,2024
DON007922,D00850,C028,2024-09-14,11640.0,Cheque,0,Completed,Direct Mail,FY2024,Q3,September,2024
DON007923,D01936,C004,2021-01-21,6040.0,Bank Transfer,0,Completed,Email,FY2020,Q1,January,2021
DON007924,D00460,C015,2024-05-16,355.0,Direct Debit,0,Completed,Corporate,FY2023,Q2,May,2024
DON007925,D00651,C016,2022-05-12,5460.0,Direct Debit,1,Completed,Telephone,FY2021,Q2,May,2022
DON007926,D00255,C002,2024-11-01,115.8,Direct Debit,1,Completed,Recurring,FY2024,Q4,November,2024
DON007927,D01765,C018,2021-04-21,66.8,Credit Card,1,Completed,Online,FY2020,Q2,April,2021
DON007928,D01533,C008,2022-09-18,48.8,Direct Debit,0,Completed,Event,FY2022,Q3,September,2022
DON007929,D00697,C004,2021-01-27,103.2,Credit Card,0,Completed,Email,FY2020,Q1,January,2021
DON007930,D00662,C018,2021-06-29,37550.0,Credit Card,0,Completed,Online,FY2020,Q2,June,2021
DON007931,D01506,C006,2020-09-07,4420.0,Bank Transfer,1,Completed,Social Media,FY2020,Q3,September,2020
DON007932,D00291,C008,2022-11-28,170200.0,Direct Debit,1,Completed,Event,FY2022,Q4,November,2022
DON007933,D01855,C004,2021-02-13,77.2,Cash,0,Completed,Email,FY2020,Q1,February,2021
DON007934,D01708,C006,2020-09-08,526.0,Bank Transfer,1,Completed,Social Media,FY2020,Q3,September,2020
DON007935,D01086,C024,2020-08-25,92.0,Bank Transfer,0,Completed,Telephone,FY2020,Q3,August,2020
DON007936,D00342,C008,2022-10-23,45.2,Direct Debit,1,Completed,Event,FY2022,Q4,October,2022
DON007937,D01864,C028,2024-08-27,113.25,Credit Card,0,Completed,Direct Mail,FY2024,Q3,August,2024
DON007938,D01267,C027,2022-05-14,67.4,Credit Card,0,Failed,Email,FY2021,Q2,May,2022
DON007939,D00280,C005,2022-12-28,6520.0,Cheque,0,Completed,Corporate,FY2022,Q4,December,2022
DON007940,D00422,C014,2022-03-20,134.6,Credit Card,0,Completed,Corporate,FY2021,Q1,March,2022
DON007941,D00835,C028,2024-10-12,93.6,Bank Transfer,1,Completed,Direct Mail,FY2024,Q4,October,2024
DON007942,D01554,C027,2022-06-03,17600.0,Credit Card,0,Completed,Email,FY2021,Q2,June,2022
DON007943,D01553,C025,2024-03-22,157000.0,Direct Debit,0,Completed,Direct Mail,FY2023,Q1,March,2024
DON007944,D01858,C018,2021-07-08,10.45,Bank Transfer,0,Completed,Online,FY2021,Q3,July,2021
DON007945,D01899,C024,2020-09-03,1038.0,Bank Transfer,0,Completed,Telephone,FY2020,Q3,September,2020
DON007946,D01135,C023,2023-07-20,151.0,Bank Transfer,0,Completed,Event,FY2023,Q3,July,2023
DON007947,D01635,C006,2020-09-12,10.0,PayPal,0,Completed,Social Media,FY2020,Q3,September,2020
DON007948,D00967,C019,2020-08-09,1082.0,Direct Debit,0,Completed,Peer-to-Peer,FY2020,Q3,August,2020
DON007949,D00348,C007,2020-03-09,174000.0,PayPal,0,Completed,Direct Mail,FY2019,Q1,March,2020
DON007950,D00193,C018,2021-04-02,55400.0,Credit Card,0,Completed,Online,FY2020,Q2,April,2021
DON007951,D00276,C025,2024-03-29,38.1,Cheque,1,Completed,Direct Mail,FY2023,Q1,March,2024
DON007952,D01912,C019,2020-08-30,36400.0,Cheque,0,Completed,Peer-to-Peer,FY2020,Q3,August,2020
DON007953,D01966,C008,2022-11-27,37800.0,Direct Debit,1,Completed,Event,FY2022,Q4,November,2022
DON007954,D00739,C009,2020-07-27,10360.0,Credit Card,1,Completed,Social Media,FY2020,Q3,July,2020
DON007955,D01669,C024,2020-09-21,3635.0,Cheque,0,Completed,Telephone,FY2020,Q3,September,2020
DON007956,D01364,C013,2021-09-28,25.15,PayPal,0,Completed,Telephone,FY2021,Q3,September,2021
DON007957,D00609,C019,2020-08-03,408.0,Direct Debit,0,Completed,Peer-to-Peer,FY2020,Q3,August,2020
DON007958,D01326,C008,2022-12-08,33350.0,Cheque,1,Completed,Event,FY2022,Q4,December,2022
DON007959,D01657,C008,2022-09-13,41.5,Credit Card,1,Completed,Event,FY2022,Q3,September,2022
DON007960,D01820,C007,2020-04-21,1108.0,Bank Transfer,0,Completed,Direct Mail,FY2019,Q2,April,2020
DON007961,D01715,C019,2020-08-07,10.0,Credit Card,0,Completed,Peer-to-Peer,FY2020,Q3,August,2020
DON007962,D00378,C005,2022-12-18,784.0,PayPal,0,Completed,Corporate,FY2022,Q4,December,2022
DON007963,D00904,C023,2023-07-27,307.0,Credit Card,0,Completed,Event,FY2023,Q3,July,2023
DON007964,D01949,C012,2023-02-01,4370.0,Cheque,0,Completed,Peer-to-Peer,FY2022,Q1,February,2023
DON007965,D01837,C004,2021-05-23,111600.0,Credit Card,1,Completed,Email,FY2020,Q2,May,2021
DON007966,D00494,C015,2024-07-13,111.0,Bank Transfer,0,Completed,Corporate,FY2024,Q3,July,2024
DON007967,D00806,C002,2024-08-30,121.5,Credit Card,0,Completed,Recurring,FY2024,Q3,August,2024
DON007968,D01338,C016,2022-04-12,73.2,Bank Transfer,0,Completed,Telephone,FY2021,Q2,April,2022
DON007969,D01934,C009,2020-06-23,3075.0,Credit Card,0,Completed,Social Media,FY2019,Q2,June,2020
DON007970,D00367,C003,2022-10-04,3155.0,PayPal,0,Completed,Telephone,FY2022,Q4,October,2022
DON007971,D00855,C009,2020-06-03,19300.0,Credit Card,0,Completed,Social Media,FY2019,Q2,June,2020
DON007972,D00288,C026,2022-11-01,33200.0,Cheque,0,Completed,Telephone,FY2022,Q4,November,2022
DON007973,D01361,C019,2020-07-14,26400.0,Direct Debit,0,Completed,Peer-to-Peer,FY2020,Q3,July,2020
DON007974,D00838,C012,2022-11-25,13.0,PayPal,0,Completed,Peer-to-Peer,FY2022,Q4,November,2022
DON007975,D00619,C009,2020-07-14,413.0,Bank Transfer,1,Completed,Social Media,FY2020,Q3,July,2020
DON007976,D01056,C023,2023-07-31,131.0,Cheque,0,Completed,Event,FY2023,Q3,July,2023
DON007977,D01469,C020,2020-11-11,605.0,Credit Card,0,Completed,Direct Mail,FY2020,Q4,November,2020
DON007978,D00380,C026,2022-10-31,67.1,Cash,0,Completed,Telephone,FY2022,Q4,October,2022
DON007979,D00562,C020,2020-10-25,185.5,Credit Card,0,Completed,Direct Mail,FY2020,Q4,October,2020
DON007980,D00595,C002,2024-06-05,97.8,Cheque,0,Completed,Recurring,FY2023,Q2,June,2024
DON007981,D01282,C001,2021-11-14,571.0,Direct Debit,0,Completed,Peer-to-Peer,FY2021,Q4,November,2021
DON007982,D00039,C018,2021-04-21,68600.0,Direct Debit,0,Completed,Online,FY2020,Q2,April,2021
DON007983,D00897,C023,2023-07-07,128.8,Bank Transfer,0,Completed,Event,FY2023,Q3,July,2023
DON007984,D01280,C008,2022-12-17,6510.0,Cash,0,Completed,Event,FY2022,Q4,December,2022
DON007985,D00431,C008,2022-11-13,134.4,Credit Card,0,Completed,Event,FY2022,Q4,November,2022
DON007986,D00397,C016,2022-05-04,196.8,Bank Transfer,0,Completed,Telephone,FY2021,Q2,May,2022
DON007987,D00367,C011,2024-06-07,126.2,Credit Card,0,Completed,Direct Mail,FY2023,Q2,June,2024
DON007988,D01206,C009,2020-05-25,1810.0,Credit Card,1,Completed,Social Media,FY2019,Q2,May,2020
DON007989,D01700,C029,2023-07-12,54.3,Direct Debit,0,Completed,Peer-to-Peer,FY2023,Q3,July,2023
DON007990,D01441,C022,2023-09-09,6420.0,Credit Card,0,Completed,Recurring,FY2023,Q3,September,2023
DON007991,D00944,C004,2021-05-26,215.6,PayPal,0,Completed,Email,FY2020,Q2,May,2021
DON007992,D01504,C013,2021-08-05,347.0,Credit Card,0,Completed,Telephone,FY2021,Q3,August,2021
DON007993,D00844,C026,2022-10-11,268.0,Credit Card,0,Completed,Telephone,FY2022,Q4,October,2022
DON007994,D00239,C021,2023-10-10,29950.0,Bank Transfer,0,Completed,Email,FY2023,Q4,October,2023
DON007995,D01778,C017,2024-06-03,65700.0,Bank Transfer,0,Completed,Online,FY2023,Q2,June,2024
DON007996,D01964,C009,2020-05-27,10.0,Credit Card,1,Completed,Social Media,FY2019,Q2,May,2020
DON007997,D01645,C029,2023-07-06,742.0,Credit Card,0,Completed,Peer-to-Peer,FY2023,Q3,July,2023
DON007998,D00636,C013,2021-11-07,222.0,Direct Debit,0,Completed,Telephone,FY2021,Q4,November,2021
DON007999,D00134,C024,2020-10-16,21.65,Credit Card,1,Completed,Telephone,FY2020,Q4,October,2020
DON008000,D00557,C014,2022-07-02,11700.0,Bank Transfer,0,Completed,Corporate,FY2022,Q3,July,2022
DON008001,D01661,C010,2021-04-26,29350.0,Bank Transfer,0,Completed,Direct Mail,FY2020,Q2,April,2021
DON008002,D01240,C018,2021-05-26,20.85,Direct Debit,0,Completed,Online,FY2020,Q2,May,2021
DON008003,D00553,C015,2024-06-17,6880.0,Direct Debit,0,Completed,Corporate,FY2023,Q2,June,2024
DON008004,D00365,C010,2021-04-14,85.0,Cheque,1,Completed,Direct Mail,FY2020,Q2,April,2021
DON008005,D01757,C003,2022-06-03,202.0,Direct Debit,0,Completed,Telephone,FY2021,Q2,June,2022
DON008006,D01210,C002,2024-11-09,57.0,Credit Card,0,Completed,Recurring,FY2024,Q4,November,2024
DON008007,D00213,C029,2023-07-11,50400.0,Credit Card,0,Failed,Peer-to-Peer,FY2023,Q3,July,2023
DON008008,D00519,C025,2024-04-12,442.0,Credit Card,0,Completed,Direct Mail,FY2023,Q2,April,2024
DON008009,D00654,C015,2024-05-18,19.2,Credit Card,0,Completed,Corporate,FY2023,Q2,May,2024
DON008010,D00096,C004,2021-04-19,15.85,Credit Card,0,Completed,Email,FY2020,Q2,April,2021
DON008011,D01414,C009,2020-09-03,5170.0,Credit Card,0,Completed,Social Media,FY2020,Q3,September,2020
DON008012,D00084,C023,2023-07-14,161.8,PayPal,0,Completed,Event,FY2023,Q3,July,2023
DON008013,D01933,C005,2022-12-28,11480.0,Direct Debit,1,Refunded,Corporate,FY2022,Q4,December,2022
DON008014,D00335,C001,2021-11-03,71300.0,Bank Transfer,0,Completed,Peer-to-Peer,FY2021,Q4,November,2021
DON008015,D00526,C009,2020-07-18,26400.0,Direct Debit,0,Completed,Social Media,FY2020,Q3,July,2020
DON008016,D01428,C027,2022-05-24,5550.0,Credit Card,0,Completed,Email,FY2021,Q2,May,2022
DON008017,D00411,C019,2020-08-09,8750.0,Cheque,1,Completed,Peer-to-Peer,FY2020,Q3,August,2020
DON008018,D01302,C024,2020-10-29,20.3,Direct Debit,0,Completed,Telephone,FY2020,Q4,October,2020
DON008019,D01697,C008,2022-10-05,6920.0,Direct Debit,0,Completed,Event,FY2022,Q4,October,2022
DON008020,D01844,C002,2024-06-16,95.8,PayPal,0,Failed,Recurring,FY2023,Q2,June,2024
DON008021,D00720,C030,2024-11-02,101.1,Credit Card,1,Completed,Online,FY2024,Q4,November,2024
DON008022,D00614,C008,2022-10-18,30.7,PayPal,0,Completed,Event,FY2022,Q4,October,2022
DON008023,D00191,C006,2020-10-03,28.7,Credit Card,0,Completed,Social Media,FY2020,Q4,October,2020
DON008024,D00839,C027,2022-05-27,26050.0,Bank Transfer,0,Completed,Email,FY2021,Q2,May,2022
DON008025,D00801,C020,2020-11-07,8560.0,Cheque,1,Completed,Direct Mail,FY2020,Q4,November,2020
DON008026,D00336,C025,2024-02-20,13.95,Credit Card,1,Completed,Direct Mail,FY2023,Q1,February,2024
DON008027,D00409,C030,2024-11-13,87.6,Cheque,1,Completed,Online,FY2024,Q4,November,2024
DON008028,D01486,C018,2021-04-02,652.0,Credit Card,1,Completed,Online,FY2020,Q2,April,2021
DON008029,D01443,C015,2024-06-30,1424.0,Direct Debit,0,Completed,Corporate,FY2023,Q2,June,2024
DON008030,D00727,C011,2024-05-28,54.4,Credit Card,0,Completed,Direct Mail,FY2023,Q2,May,2024
